COD_PLAN,AVANCE_CARRERA,COD_ACCESO,COD_SUBACCESO,CONVOCATORIA,APERTURA,T_DOCUMENTO,GENERO,EDAD,NUMERO_MATRICULAS,PAPA,PROME_ACADE,PBM_CALCULADO,ESTRATO,COD_DEPTO_RESIDENCIA,COD_MUN_RESIDENCIA,COD_PROVINCIA,COD_MINICIPIO,COD_NACIONALIDAD,VICTIMAS_DEL_CONFLICTO,DISCAPACIDAD,CARACTER_COLEGIO,PUNTAJE_ADMISION
L005,75.1,1,29,2019-2S,2019-2S,NUMERO DE CEDULA,HOMBRE,21,10.0,4.4,4.4,9,3,20.0,1.0,20.0,1.0,170,0,0,0,
L005,63.3,1,29,2019-2S,2019-2S,NUMERO DE CEDULA,MUJER,23,10.0,3.9,3.9,6,1,20.0,1.0,20.0,1.0,170,0,0,1,
L003,80.1,1,29,2020-1S,2020-1S,NUMERO DE CEDULA,MUJER,27,9.0,4.0,4.0,1,0,,,47.0,268.0,170,0,0,1,
L006,61.0,1,29,2020-1S,2020-1S,NUMERO DE CEDULA,HOMBRE,20,9.0,4.2,4.2,1,1,,,68.0,1.0,170,0,0,1,
L006,73.1,1,29,2019-2S,2019-2S,TARJETA IDENTIDAD,HOMBRE,21,10.0,4.3,4.3,1,1,20.0,1.0,20.0,1.0,170,0,0,1,
L006,68.1,1,29,2019-2S,2019-2S,NUMERO DE CEDULA,MUJER,21,10.0,4.5,4.5,17,2,20.0,1.0,20.0,1.0,170,0,0,1,
L003,41.8,1,29,2020-1S,2020-1S,NUMERO DE CEDULA,MUJER,23,9.0,3.6,3.8,8,2,,,20.0,621.0,170,0,0,1,
L001,63.1,1,29,2020-1S,2020-1S,NUMERO DE CEDULA,MUJER,25,9.0,3.9,4.0,6,2,,,20.0,621.0,170,0,0,1,
L005,75.1,1,29,2019-2S,2019-2S,NUMERO DE CEDULA,HOMBRE,21,10.0,4.5,4.5,7,2,20.0,1.0,20.0,1.0,170,0,0,0,
L003,78.0,1,29,2019-2S,2019-2S,NUMERO DE CEDULA,MUJER,22,10.0,4.3,4.3,2,0,,,20.0,570.0,170,0,0,1,
L004,72.0,1,29,2020-1S,2020-1S,NUMERO DE CEDULA,HOMBRE,20,9.0,4.5,4.5,3,1,,,20.0,750.0,170,0,0,1,
L003,93.6,1,29,2019-2S,2019-2S,NUMERO DE CEDULA,MUJER,22,10.0,4.3,4.3,6,1,20.0,621.0,20.0,621.0,170,0,0,1,
L005,35.6,1,29,2019-2S,2019-2S,NUMERO DE CEDULA,MUJER,21,10.0,3.3,3.5,4,1,20.0,13.0,20.0,13.0,170,0,0,1,
L002,64.5,1,29,2019-2S,2019-2S,NUMERO DE CEDULA,HOMBRE,24,10.0,3.6,3.7,1,0,20.0,621.0,20.0,570.0,170,0,0,1,
L003,61.7,1,29,2019-2S,2019-2S,NUMERO DE CEDULA,HOMBRE,25,10.0,3.6,3.7,3,1,20.0,1.0,20.0,11.0,170,0,0,1,
L005,61.6,1,29,2020-1S,2020-1S,NUMERO DE CEDULA,MUJER,20,9.0,4.0,4.0,7,1,20.0,250.0,20.0,1.0,170,0,0,1,
L002,71.0,1,29,2020-1S,2020-1S,NUMERO DE CEDULA,HOMBRE,20,8.0,4.2,4.2,34,2,20.0,1.0,20.0,1.0,170,0,0,0,
L005,63.8,1,29,2020-1S,2020-1S,NUMERO DE CEDULA,MUJER,21,9.0,4.1,4.1,20,3,,,20.0,1.0,170,0,0,1,
L001,58.7,1,29,2020-1S,2020-1S,NUMERO DE CEDULA,MUJER,21,9.0,3.7,3.9,1,1,,,20.0,1.0,170,0,0,1,
L006,55.5,1,29,2020-1S,2020-1S,NUMERO DE CEDULA,HOMBRE,20,9.0,4.0,4.0,4,1,,,20.0,1.0,170,0,0,1,
L003,75.9,1,29,2020-1S,2020-1S,NUMERO DE CEDULA,MUJER,22,8.0,4.0,4.0,6,2,,,20.0,621.0,170,0,0,1,
L003,70.2,1,29,2019-2S,2019-2S,NUMERO DE CEDULA,HOMBRE,26,10.0,4.3,4.3,1,0,20.0,570.0,20.0,570.0,170,0,0,1,
L001,78.2,1,29,2019-2S,2019-2S,NUMERO DE CEDULA,MUJER,24,10.0,4.0,4.0,3,1,20.0,621.0,20.0,1.0,170,0,0,1,
L001,52.0,1,29,2019-2S,2019-2S,NUMERO DE CEDULA,HOMBRE,23,10.0,3.7,3.8,2,1,,,20.0,32.0,170,0,0,1,
L003,29.8,1,29,2022-1S,2022-1S,NUMERO DE CEDULA,MUJER,19,5.0,3.8,3.9,5,2,,,47.0,1.0,170,0,0,1,439.6
L006,25.8,1,29,2022-1S,2022-1S,TARJETA IDENTIDAD,HOMBRE,19,5.0,3.6,3.6,10,2,,,20.0,1.0,170,0,0,1,563.25
L001,28.5,1,29,2022-1S,2022-1S,NUMERO DE CEDULA,MUJER,19,5.0,3.7,3.7,5,2,,,20.0,621.0,170,0,0,1,446.5
L004,26.7,1,29,2022-1S,2022-1S,NUMERO DE CEDULA,MUJER,19,5.0,4.4,4.4,1,1,20.0,1.0,47.0,170.0,170,0,0,1,477.88
L006,24.7,1,29,2022-1S,2022-1S,NUMERO DE CEDULA,HOMBRE,19,5.0,3.6,3.7,37,3,,,44.0,1.0,170,0,0,0,529.48
L004,24.7,1,29,2022-1S,2022-1S,NUMERO DE CEDULA,MUJER,22,5.0,3.6,3.8,1,1,,,20.0,1.0,170,0,0,1,353.15
L002,10.3,1,29,2022-1S,2022-1S,NUMERO DE CEDULA,HOMBRE,23,4.0,2.9,2.9,1,1,20.0,1.0,20.0,1.0,170,0,0,1,464.66
L006,11.0,1,29,2022-1S,2022-1S,NUMERO DE CEDULA,HOMBRE,20,4.0,3.0,3.2,16,1,,,20.0,45.0,170,0,0,1,477.12
L004,29.3,3,29,2022-1S,2023-1S,NUMERO DE CEDULA,MUJER,22,3.0,3.9,4.0,8,2,,,13.0,1.0,170,0,0,1,
L004,28.0,1,29,2022-1S,2022-1S,NUMERO DE CEDULA,MUJER,20,5.0,3.8,3.8,2,1,,,20.0,1.0,170,0,0,1,450.24
L004,26.7,1,29,2022-1S,2022-1S,NUMERO DE CEDULA,MUJER,20,5.0,3.7,3.8,23,1,20.0,1.0,20.0,1.0,170,0,0,0,431.0
L003,27.0,1,29,2022-1S,2022-1S,NUMERO DE CEDULA,HOMBRE,22,5.0,4.4,4.4,2,1,,,20.0,1.0,170,0,0,1,390.45
L006,12.6,1,29,2022-1S,2022-1S,TARJETA IDENTIDAD,HOMBRE,18,5.0,3.5,3.7,8,1,,,20.0,1.0,170,0,0,1,573.24
L001,20.1,1,29,2022-1S,2022-1S,TARJETA IDENTIDAD,MUJER,18,5.0,3.3,3.5,8,2,20.0,1.0,20.0,1.0,170,0,0,1,429.53
L005,31.6,1,29,2022-1S,2022-1S,TARJETA IDENTIDAD,MUJER,18,5.0,4.1,4.1,5,2,,,20.0,1.0,170,0,0,1,620.75
L002,20.6,1,29,2022-1S,2022-1S,NUMERO DE CEDULA,HOMBRE,22,5.0,3.2,3.5,6,1,,,11.0,1.0,170,0,0,1,452.84
L003,27.7,1,29,2022-1S,2022-1S,NUMERO DE CEDULA,HOMBRE,22,5.0,3.6,3.6,13,2,,,20.0,1.0,170,0,0,Nocturno,404.13
L006,38.5,1,29,2022-1S,2022-1S,NUMERO DE CEDULA,HOMBRE,18,5.0,4.5,4.5,1,1,20.0,1.0,20.0,1.0,170,0,0,1,581.9
L006,17.6,1,29,2022-1S,2022-1S,TARJETA IDENTIDAD,HOMBRE,18,5.0,3.6,3.7,3,1,,,20.0,1.0,170,0,0,0,525.85
L001,14.0,1,29,2022-1S,2022-1S,TARJETA IDENTIDAD,HOMBRE,20,5.0,3.1,3.3,15,1,,,20.0,1.0,170,0,0,0,532.49
L004,24.7,1,29,2022-1S,2022-1S,NUMERO DE CEDULA,HOMBRE,22,5.0,3.9,3.9,6,2,,,20.0,1.0,170,0,0,1,373.61
L006,22.5,1,29,2022-1S,2022-1S,TARJETA IDENTIDAD,HOMBRE,18,5.0,3.7,3.9,3,1,,,20.0,621.0,170,0,0,1,526.44
L001,26.3,1,29,2022-1S,2022-1S,NUMERO DE CEDULA,MUJER,21,5.0,3.4,3.4,2,1,,,20.0,1.0,170,0,0,0,401.42
L004,30.7,1,29,2022-1S,2022-1S,NUMERO DE CEDULA,HOMBRE,20,5.0,4.4,4.4,15,2,,,20.0,1.0,170,0,0,0,369.03
L002,25.2,1,29,2022-1S,2022-1S,TARJETA IDENTIDAD,HOMBRE,20,5.0,3.4,3.5,2,1,,,20.0,1.0,170,0,0,1,458.13
L001,31.8,1,29,2022-1S,2022-1S,NUMERO DE CEDULA,MUJER,20,5.0,4.1,4.1,9,2,,,54.0,1.0,170,0,0,1,507.69
L005,23.7,1,29,2022-1S,2022-1S,NUMERO DE CEDULA,MUJER,24,5.0,4.0,4.1,9,1,,,54.0,1.0,170,0,0,1,469.89
L006,14.8,1,29,2022-1S,2022-1S,NUMERO DE CEDULA,HOMBRE,20,5.0,3.0,3.1,2,1,20.0,1.0,47.0,245.0,170,0,0,1,494.26
L003,34.0,1,29,2022-1S,2022-1S,NUMERO DE CEDULA,HOMBRE,19,5.0,4.1,4.1,5,2,,,20.0,1.0,170,0,0,1,358.34
L006,29.7,1,29,2022-1S,2022-1S,NUMERO DE CEDULA,HOMBRE,19,5.0,4.0,4.1,11,2,,,20.0,1.0,170,0,0,1,519.47
L003,31.9,1,29,2022-1S,2022-1S,TARJETA IDENTIDAD,HOMBRE,19,5.0,4.2,4.2,1,1,,,20.0,1.0,170,0,0,1,360.72
L003,46.8,1,29,2021-1S,2021-1S,NUMERO DE CEDULA,HOMBRE,24,7.0,3.7,3.8,2,1,,,13.0,549.0,170,0,0,Nocturno,410.37
L006,46.2,1,29,2021-1S,2021-1S,NUMERO DE CEDULA,HOMBRE,20,7.0,4.1,4.1,1,1,20.0,13.0,20.0,517.0,170,0,0,1,539.76
L004,50.7,1,29,2021-1S,2021-1S,NUMERO DE CEDULA,MUJER,23,7.0,4.1,4.1,7,2,,,20.0,1.0,170,0,0,0,483.63
L005,54.8,1,29,2021-1S,2021-1S,NUMERO DE CEDULA,HOMBRE,24,7.0,4.2,4.3,2,1,,,13.0,894.0,170,0,0,1,498.99
L006,41.2,1,29,2021-1S,2021-1S,NUMERO DE CEDULA,HOMBRE,20,7.0,3.9,4.0,12,2,20.0,1.0,20.0,1.0,170,0,0,1,546.6
L002,59.4,1,29,2021-1S,2021-1S,NUMERO DE CEDULA,HOMBRE,21,7.0,4.0,4.1,2,1,20.0,1.0,47.0,288.0,170,0,0,1,537.08
L005,36.2,1,29,2021-1S,2021-1S,NUMERO DE CEDULA,HOMBRE,19,7.0,3.8,3.8,21,3,20.0,1.0,44.0,1.0,170,0,0,1,576.76
L002,32.9,1,29,2021-1S,2021-1S,NUMERO DE CEDULA,HOMBRE,21,7.0,3.5,3.6,36,7,,,44.0,847.0,170,0,0,1,440.81
L001,54.7,1,29,2021-1S,2021-1S,NUMERO DE CEDULA,MUJER,20,7.0,3.9,3.9,34,1,,,20.0,11.0,170,0,0,1,444.52
L003,48.9,1,29,2021-1S,2021-1S,NUMERO DE CEDULA,MUJER,22,7.0,4.0,4.0,4,1,,,20.0,250.0,170,0,0,1,353.11
L002,32.9,1,29,2021-1S,2021-1S,NUMERO DE CEDULA,HOMBRE,22,7.0,3.8,3.8,1,1,,,20.0,1.0,170,0,0,1,442.3
L005,37.9,1,29,2021-1S,2021-1S,NUMERO DE CEDULA,HOMBRE,21,7.0,4.1,4.1,7,2,,,20.0,13.0,170,0,0,1,505.02
L006,46.2,1,29,2021-1S,2021-1S,NUMERO DE CEDULA,HOMBRE,20,7.0,3.8,3.8,7,1,,,20.0,1.0,170,0,0,1,540.2
L003,53.2,1,29,2021-1S,2021-1S,NUMERO DE CEDULA,HOMBRE,22,7.0,3.9,4.0,2,1,,,20.0,1.0,170,0,0,1,413.57
L002,47.7,1,29,2021-1S,2021-1S,NUMERO DE CEDULA,HOMBRE,23,7.0,4.0,4.0,2,1,,,20.0,1.0,170,0,0,1,480.56
L004,58.7,1,29,2021-1S,2021-1S,NUMERO DE CEDULA,MUJER,22,7.0,4.2,4.2,2,1,,,20.0,621.0,170,0,0,1,490.33
L001,70.9,1,29,2021-1S,2021-1S,NUMERO DE CEDULA,HOMBRE,24,7.0,4.4,4.4,6,2,20.0,1.0,20.0,1.0,170,0,0,1,540.09
L006,52.2,1,29,2021-1S,2021-1S,NUMERO DE CEDULA,HOMBRE,19,7.0,4.4,4.4,8,2,,,20.0,750.0,170,0,0,1,523.87
L002,14.8,1,29,2021-1S,2021-2S,NUMERO DE CEDULA,HOMBRE,27,6.0,3.7,3.7,1,1,,,20.0,750.0,170,0,0,1,362.95
L001,51.4,1,29,2020-2S,2020-2S,TARJETA IDENTIDAD,HOMBRE,20,8.0,4.0,4.0,2,1,20.0,1.0,11.0,1.0,170,0,0,1,
L002,27.7,1,29,2020-2S,2020-2S,NUMERO DE CEDULA,HOMBRE,23,8.0,3.0,3.3,2,1,,,20.0,750.0,170,0,0,1,
L003,56.0,1,29,2020-2S,2020-2S,NUMERO DE CEDULA,HOMBRE,23,8.0,4.0,4.0,3,1,20.0,175.0,20.0,228.0,170,0,0,1,
L006,52.7,1,29,2020-2S,2020-2S,NUMERO DE CEDULA,HOMBRE,21,8.0,3.9,3.9,19,2,20.0,1.0,20.0,1.0,170,0,0,1,593.84
L006,51.1,1,29,2020-2S,2020-2S,TARJETA IDENTIDAD,HOMBRE,20,8.0,3.9,3.9,20,2,20.0,1.0,20.0,1.0,170,0,0,1,610.0
L006,40.1,1,29,2020-2S,2020-2S,TARJETA IDENTIDAD,HOMBRE,21,8.0,3.7,3.7,4,1,,,20.0,1.0,170,0,0,1,546.15
L006,39.0,1,29,2020-2S,2020-2S,NUMERO DE CEDULA,HOMBRE,21,8.0,3.9,3.9,11,3,,,20.0,1.0,170,0,0,1,
L002,53.5,1,29,2020-2S,2020-2S,NUMERO DE CEDULA,HOMBRE,23,8.0,3.9,4.0,1,1,,,20.0,750.0,170,0,0,1,
L006,32.4,1,29,2020-2S,2020-2S,NUMERO DE CEDULA,HOMBRE,21,8.0,3.5,3.5,34,1,,,20.0,11.0,170,0,0,1,593.07
L006,57.7,1,29,2020-2S,2020-2S,NUMERO DE CEDULA,HOMBRE,25,8.0,4.2,4.2,5,1,,,20.0,175.0,170,0,0,1,734.61
L002,36.8,1,29,2020-2S,2020-2S,TARJETA IDENTIDAD,HOMBRE,21,8.0,3.6,3.7,1,1,,,13.0,244.0,170,0,0,1,
L001,27.4,3,29,2020-2S,2024-1S,TARJETA IDENTIDAD,MUJER,19,1.0,3.6,3.9,2,1,,,20.0,1.0,170,0,0,1,
L005,37.3,1,29,2020-2S,2020-2S,NUMERO DE CEDULA,HOMBRE,22,8.0,3.6,3.6,2,1,,,20.0,621.0,170,0,0,1,
L001,21.8,1,29,2020-2S,2020-2S,NUMERO DE CEDULA,HOMBRE,27,6.0,3.7,3.7,4,2,,,20.0,621.0,170,0,0,1,
L002,29.0,1,29,2020-2S,2020-2S,NUMERO DE CEDULA,HOMBRE,26,8.0,3.1,3.2,2,1,44.0,420.0,44.0,855.0,170,0,0,1,399.23
L006,61.0,1,29,2020-2S,2020-2S,NUMERO DE CEDULA,HOMBRE,22,8.0,4.1,4.1,27,1,,,20.0,1.0,170,0,0,1,538.2
L001,34.1,1,29,2021-2S,2021-2S,NUMERO DE CEDULA,MUJER,19,6.0,3.7,3.7,1,1,,,47.0,1.0,170,0,0,1,411.33
L006,29.1,1,29,2021-2S,2021-2S,NUMERO DE CEDULA,MUJER,20,6.0,3.9,3.9,4,1,20.0,621.0,20.0,621.0,170,0,0,1,494.8
L006,33.5,1,29,2021-2S,2021-2S,NUMERO DE CEDULA,HOMBRE,20,6.0,4.0,4.1,7,1,,,20.0,1.0,170,0,0,1,517.97
L005,16.9,1,29,2021-2S,2021-2S,NUMERO DE CEDULA,MUJER,20,6.0,3.3,3.3,28,3,20.0,1.0,20.0,1.0,170,0,0,0,400.31
L004,37.3,1,29,2021-2S,2021-2S,NUMERO DE CEDULA,HOMBRE,22,6.0,4.3,4.3,1,1,,,23.0,466.0,170,0,0,1,386.23
L006,20.9,1,29,2022-2S,2022-2S,NUMERO DE CEDULA,HOMBRE,20,4.0,4.3,4.3,7,2,,,20.0,443.0,170,0,0,1,596.796
L001,40.2,1,29,2021-2S,2021-2S,NUMERO DE CEDULA,HOMBRE,20,6.0,4.0,4.0,38,1,,,20.0,750.0,170,0,0,1,452.19
L003,0.0,1,24,2024-1S,2024-1S,NUMERO DE CEDULA,MUJER,21,,,,6,2,20.0,750.0,20.0,750.0,170,1,0,1,
L001,28.5,1,29,2022-1S,2022-1S,NUMERO DE CEDULA,MUJER,19,5.0,4.2,4.2,1,1,20.0,13.0,13.0,670.0,170,0,0,1,
L004,35.3,1,29,2021-2S,2021-2S,NUMERO DE CEDULA,MUJER,25,6.0,4.1,4.1,3,1,,,11.0,1.0,170,0,0,1,383.89
L005,17.5,1,29,2021-2S,2021-2S,NUMERO DE CEDULA,MUJER,20,6.0,3.8,3.9,7,2,,,20.0,1.0,170,0,0,1,398.28
L002,35.5,1,29,2021-2S,2021-2S,NUMERO DE CEDULA,MUJER,20,6.0,3.5,3.6,6,1,,,20.0,1.0,170,0,0,1,381.72
L004,35.3,1,29,2021-2S,2021-2S,NUMERO DE CEDULA,MUJER,24,6.0,3.6,3.6,8,0,,,20.0,1.0,170,0,0,1,424.78
L005,23.2,1,29,2021-2S,2021-2S,NUMERO DE CEDULA,MUJER,20,6.0,3.2,3.4,3,1,20.0,1.0,20.0,1.0,170,0,0,1,422.73
L005,30.5,1,29,2021-2S,2021-2S,NUMERO DE CEDULA,HOMBRE,24,6.0,3.7,3.7,3,1,,,20.0,750.0,170,0,0,1,497.11
L003,44.0,1,29,2021-2S,2021-2S,NUMERO DE CEDULA,HOMBRE,21,6.0,3.8,3.8,8,2,,,20.0,750.0,170,0,0,1,251.18
L005,43.5,1,29,2021-2S,2021-2S,NUMERO DE CEDULA,HOMBRE,19,6.0,4.3,4.3,14,1,20.0,1.0,20.0,1.0,170,0,0,1,524.45
L005,48.0,1,29,2021-2S,2021-2S,NUMERO DE CEDULA,MUJER,25,6.0,4.2,4.2,2,1,,,13.0,244.0,170,0,0,1,416.93
L003,46.8,1,29,2021-2S,2021-2S,NUMERO DE CEDULA,MUJER,20,6.0,3.7,3.8,34,1,20.0,621.0,20.0,621.0,170,0,0,1,305.71
L006,18.7,1,29,2022-2S,2022-2S,NUMERO DE CEDULA,HOMBRE,20,4.0,4.1,4.1,1,1,20.0,1.0,20.0,1.0,170,0,0,1,529.539
L002,16.1,1,29,2022-2S,2022-2S,TARJETA IDENTIDAD,HOMBRE,18,4.0,4.3,4.3,1,1,20.0,621.0,8.0,1.0,170,0,0,1,382.811
L001,42.5,1,29,2020-2S,2020-2S,NUMERO DE CEDULA,MUJER,21,7.0,3.8,3.8,6,2,,,20.0,1.0,170,0,0,1,429.23
L005,10.2,1,29,2022-2S,2022-2S,NUMERO DE CEDULA,MUJER,18,4.0,4.0,4.0,20,1,,,20.0,1.0,170,0,AUDITIVA,0,476.717
L005,13.6,1,29,2022-2S,2022-2S,NUMERO DE CEDULA,HOMBRE,21,4.0,3.4,3.4,4,1,,,20.0,1.0,170,0,0,0,461.527
L003,22.0,1,29,2022-2S,2022-2S,NUMERO DE CEDULA,HOMBRE,21,4.0,4.1,4.1,3,1,,,20.0,1.0,170,0,0,1,299.158
L002,22.6,1,29,2022-2S,2022-2S,NUMERO DE CEDULA,HOMBRE,22,4.0,4.6,4.6,53,2,,,20.0,1.0,170,0,0,0,563.95
L006,20.9,1,29,2022-2S,2022-2S,TARJETA IDENTIDAD,MUJER,18,4.0,4.0,4.0,3,1,,,20.0,1.0,170,0,0,1,542.74
L006,20.9,1,29,2022-2S,2022-2S,NUMERO DE CEDULA,HOMBRE,19,4.0,3.9,3.9,17,2,20.0,1.0,20.0,1.0,170,0,0,0,497.41
L001,19.6,1,29,2022-2S,2022-2S,NUMERO DE CEDULA,HOMBRE,21,4.0,3.9,3.9,16,1,,,20.0,1.0,170,0,0,0,421.73
L001,23.5,1,29,2022-2S,2022-2S,NUMERO DE CEDULA,HOMBRE,20,4.0,4.2,4.2,4,2,,,20.0,1.0,170,0,0,1,516.516
L002,4.5,1,3,2023-2S,2023-2S,NUMERO DE CEDULA,HOMBRE,21,2.0,3.7,3.7,1,1,,,20.0,750.0,170,0,0,1,381.182
L006,20.3,1,29,2022-2S,2022-2S,NUMERO DE CEDULA,HOMBRE,20,4.0,3.7,4.1,33,2,,,20.0,1.0,170,0,0,0,546.319
L006,20.9,1,29,2022-2S,2022-2S,NUMERO DE CEDULA,HOMBRE,19,4.0,4.1,4.1,35,3,,,20.0,1.0,170,0,0,1,612.506
L004,20.0,1,29,2022-2S,2022-2S,TARJETA IDENTIDAD,HOMBRE,18,4.0,3.7,3.7,2,1,,,20.0,1.0,170,0,0,1,391.585
L001,14.5,1,29,2022-2S,2022-2S,NUMERO DE CEDULA,MUJER,20,4.0,3.1,3.3,4,1,,,20.0,1.0,170,0,0,1,401.691
L005,19.8,1,29,2022-2S,2022-2S,NUMERO DE CEDULA,MUJER,19,4.0,4.0,4.0,9,1,,,20.0,1.0,170,0,0,1,469.399
L005,18.1,1,29,2022-2S,2022-2S,TARJETA IDENTIDAD,MUJER,19,4.0,3.8,3.8,9,1,,,20.0,1.0,170,0,0,0,508.69
L005,5.1,1,1,2023-1S,2023-1S,NUMERO DE CEDULA,HOMBRE,21,3.0,4.0,4.0,10,2,,,20.0,1.0,170,0,0,1,500.352
L002,14.2,1,24,2023-1S,2023-1S,TARJETA IDENTIDAD,HOMBRE,19,3.0,3.8,3.8,2,1,,,20.0,13.0,170,1,0,1,450.228
L005,10.2,1,3,2023-1S,2023-1S,NUMERO DE CEDULA,MUJER,21,3.0,3.9,3.9,1,1,,,20.0,1.0,170,0,0,1,474.292
L004,10.7,1,1,2023-1S,2023-1S,NUMERO DE CEDULA,MUJER,25,3.0,3.6,3.6,6,2,,,20.0,621.0,170,0,0,1,398.721
L002,10.3,1,1,2023-1S,2023-1S,NUMERO DE CEDULA,HOMBRE,18,3.0,4.0,4.0,6,2,,,20.0,517.0,170,0,0,1,488.506
L004,8.7,1,24,2023-1S,2023-1S,NUMERO DE CEDULA,MUJER,19,3.0,3.6,3.6,3,1,,,20.0,750.0,170,1,0,1,460.118
L006,11.0,1,1,2023-1S,2023-1S,TARJETA IDENTIDAD,HOMBRE,19,3.0,4.7,4.7,6,2,,,20.0,1.0,170,0,0,1,555.068
L004,10.7,1,24,2023-1S,2023-1S,NUMERO DE CEDULA,MUJER,19,3.0,4.1,4.1,1,1,20.0,1.0,20.0,1.0,170,1,0,1,504.382
L004,4.7,1,3,2023-1S,2023-1S,NUMERO DE CEDULA,HOMBRE,32,2.0,3.3,3.3,2,0,,,20.0,1.0,170,0,0,1,455.865
L001,8.9,1,1,2023-1S,2023-1S,TARJETA IDENTIDAD,MUJER,17,3.0,4.0,4.0,4,1,20.0,1.0,20.0,1.0,170,0,0,1,528.336
L002,0.0,1,1,2024-1S,2024-1S,TARJETA IDENTIDAD,HOMBRE,16,,,,38,1,,,20.0,750.0,170,0,0,1,446.088
L002,0.0,1,1,2024-1S,2024-1S,NUMERO DE CEDULA,HOMBRE,19,,,,46,2,,,20.0,1.0,170,0,0,0,430.19
L004,0.0,1,24,2024-1S,2024-1S,NUMERO DE CEDULA,MUJER,19,,,,38,1,,,20.0,750.0,170,1,0,1,389.031
L005,0.0,1,1,2024-1S,2024-1S,TARJETA IDENTIDAD,HOMBRE,17,,,,42,3,,,8.0,1.0,170,0,0,0,532.305
L002,0.0,1,1,2024-1S,2024-1S,TARJETA IDENTIDAD,HOMBRE,17,,,,37,2,,,20.0,750.0,170,0,0,1,505.044
L002,0.0,1,1,2024-1S,2024-1S,TARJETA IDENTIDAD,HOMBRE,16,,,,38,1,,,20.0,1.0,170,0,0,1,485.932
L004,0.0,1,1,2024-1S,2024-1S,TARJETA IDENTIDAD,HOMBRE,17,,,,37,2,,,20.0,1.0,170,0,0,1,440.117
L003,5.0,1,24,2023-2S,2023-2S,NUMERO DE CEDULA,HOMBRE,19,2.0,3.2,3.2,4,1,,,20.0,750.0,170,1,0,1,449.682
L003,0.0,1,24,2023-2S,2024-1S,NUMERO DE CEDULA,HOMBRE,24,,,,1,1,,,20.0,750.0,170,1,0,1,388.884
L004,4.7,1,3,2023-2S,2023-2S,TARJETA IDENTIDAD,HOMBRE,18,2.0,3.5,3.5,38,1,,,20.0,1.0,170,0,0,1,378.199
L004,0.0,1,1,2023-2S,2024-1S,NUMERO DE CEDULA,MUJER,19,,,,29,7,,,47.0,555.0,170,0,0,1,441.997
L003,2.8,1,3,2023-2S,2023-2S,NUMERO DE CEDULA,HOMBRE,25,2.0,3.7,3.7,6,0,20.0,570.0,20.0,570.0,170,0,0,1,376.522
L002,4.5,1,21,2023-2S,2023-2S,TARJETA IDENTIDAD,MUJER,18,2.0,3.8,3.8,1,1,,,20.0,175.0,170,0,0,1,417.465
L004,2.7,1,24,2023-2S,2023-2S,NUMERO DE CEDULA,HOMBRE,24,2.0,3.8,3.8,6,2,,,20.0,621.0,170,1,0,1,379.52
L006,4.9,1,1,2023-2S,2023-2S,NUMERO DE CEDULA,HOMBRE,18,2.0,4.5,4.5,3,1,20.0,13.0,20.0,1.0,170,0,0,0,680.025
L006,0.0,1,1,2024-1S,2024-1S,TARJETA IDENTIDAD,HOMBRE,16,,,,14,2,,,20.0,1.0,170,0,0,1,647.023
L004,6.0,1,1,2023-2S,2023-2S,NUMERO DE CEDULA,MUJER,19,2.0,3.9,3.9,1,1,20.0,1.0,20.0,1.0,170,0,0,1,462.447
L006,0.0,1,1,2024-1S,2024-1S,TARJETA IDENTIDAD,MUJER,16,,,,32,2,,,20.0,1.0,170,0,0,0,554.845
L005,0.0,1,21,2024-1S,2024-1S,TARJETA IDENTIDAD,MUJER,17,,,,38,1,,,47.0,245.0,170,0,0,1,476.501
L006,0.0,1,1,2024-1S,2024-1S,TARJETA IDENTIDAD,HOMBRE,16,,,,15,2,,,68.0,276.0,170,0,0,1,623.393
L005,4.0,1,1,2023-2S,2023-2S,NUMERO DE CEDULA,MUJER,21,2.0,3.2,3.2,38,1,20.0,1.0,11.0,1.0,170,0,0,1,458.133
L003,5.0,1,1,2023-2S,2023-2S,NUMERO DE CEDULA,MUJER,21,2.0,4.4,4.4,55,3,,,11.0,1.0,170,0,0,0,548.844
L002,0.0,1,1,2024-1S,2024-1S,TARJETA IDENTIDAD,MUJER,16,,,,34,1,,,20.0,1.0,170,0,0,1,469.442
L001,0.0,1,1,2024-1S,2024-1S,NUMERO DE CEDULA,HOMBRE,19,,,,10,1,,,13.0,468.0,170,0,0,1,488.613
L006,0.0,1,1,2024-1S,2024-1S,TARJETA IDENTIDAD,HOMBRE,17,,,,5,2,,,20.0,1.0,170,0,0,1,568.849
L006,75.8,1,29,2019-2S,2019-2S,NUMERO DE CEDULA,HOMBRE,26,10.0,4.4,4.4,64,5,20.0,1.0,20.0,1.0,170,0,0,0,
L003,86.5,1,29,2019-2S,2019-2S,NUMERO DE CEDULA,HOMBRE,23,10.0,4.4,4.4,1,1,20.0,621.0,11.0,1.0,170,0,0,1,
L002,27.1,1,29,2019-2S,2019-2S,NUMERO DE CEDULA,HOMBRE,24,10.0,3.3,3.4,2,1,20.0,250.0,20.0,32.0,170,0,0,1,
L006,67.6,1,29,2020-1S,2020-1S,NUMERO DE CEDULA,HOMBRE,23,9.0,4.4,4.4,8,1,,,20.0,1.0,170,0,0,1,
