COD_PLAN,AVANCE_CARRERA,COD_ACCESO,COD_SUBACCESO,CONVOCATORIA,APERTURA,T_DOCUMENTO,GENERO,EDAD,NUMERO_MATRICULAS,PAPA,PROME_ACADE,PBM_CALCULADO,ESTRATO,COD_DEPTO_RESIDENCIA,COD_MUN_RESIDENCIA,COD_PROVINCIA,COD_MINICIPIO,COD_NACIONALIDAD,VICTIMAS_DEL_CONFLICTO,DISCAPACIDAD,CARACTER_COLEGIO,PUNTAJE_ADMISION
L003,"5,00",1,1,2023-2S,2023-2S,NUMERO DE CEDULA,HOMBRE,23,2.0,"4,10","4,10",3,1,,,20.0,750.0,170,0,0,1,257.394
L006,"3,80",1,1,2023-2S,2023-2S,NUMERO DE CEDULA,HOMBRE,26,2.0,"4,60","4,60",33,1,,,20.0,1.0,170,0,0,0,610.431
L006,"0,00",1,21,2024-1S,2024-1S,TARJETA IDENTIDAD,HOMBRE,16,,,,31,1,,,13.0,1.0,170,0,0,1,612.474
L004,"0,00",1,1,2024-1S,2024-1S,TARJETA IDENTIDAD,MUJER,16,,,,25,2,,,20.0,1.0,170,0,0,0,536.324
L006,"0,00",1,21,2024-1S,2024-1S,NUMERO DE CEDULA,HOMBRE,18,,,,34,1,,,20.0,175.0,170,0,0,1,541.811
L006,"3,80",1,1,2023-2S,2023-2S,NUMERO DE CEDULA,MUJER,18,2.0,"4,50","4,50",20,1,,,11.0,1.0,170,0,0,1,569.686
L003,"5,00",1,24,2023-2S,2023-2S,NUMERO DE CEDULA,MUJER,19,2.0,"3,70","3,70",4,1,,,20.0,750.0,170,1,0,1,455.026
L005,"0,00",1,1,2024-1S,2024-1S,TARJETA IDENTIDAD,MUJER,17,,,,17,2,,,23.0,1.0,170,0,0,1,492.494
L005,"4,00",1,24,2023-2S,2023-2S,NUMERO DE CEDULA,HOMBRE,20,2.0,"4,20","4,20",20,1,,,11.0,1.0,170,1,0,0,542.231
L005,"4,00",1,1,2023-2S,2023-2S,TARJETA IDENTIDAD,MUJER,17,2.0,"4,20","4,20",5,2,,,20.0,621.0,170,0,0,1,534.349
L001,"3,90",1,1,2023-2S,2023-2S,CEDULA EXTRANJERIA,MUJER,20,2.0,"4,40","4,40",3,1,,,,,862,0,0,1,456.754
L006,"3,80",1,1,2023-2S,2023-2S,TARJETA IDENTIDAD,HOMBRE,16,2.0,"4,40","4,40",48,3,,,19.0,1.0,170,0,0,0,620.734
L002,"0,00",1,1,2024-1S,2024-1S,NUMERO DE CEDULA,HOMBRE,19,,,,61,7,,,20.0,1.0,170,0,0,1,531.014
L006,"56,60",1,29,2019-2S,2019-2S,NUMERO DE CEDULA,HOMBRE,27,10.0,"3,90","3,90",35,2,20.0,1.0,20.0,1.0,170,0,0,0,
L002,"78,10",1,29,2019-2S,2019-2S,NUMERO DE CEDULA,HOMBRE,22,10.0,"4,20","4,20",6,2,20.0,1.0,20.0,175.0,170,0,0,1,
L005,"59,30",1,29,2020-1S,2020-1S,NUMERO DE CEDULA,HOMBRE,22,9.0,"4,20","4,20",13,2,,,20.0,1.0,170,0,0,1,
L006,"61,50",1,29,2020-1S,2020-1S,NUMERO DE CEDULA,HOMBRE,21,9.0,"4,50","4,50",24,2,,,20.0,1.0,170,0,0,1,
L005,"70,60",1,29,2020-1S,2020-1S,NUMERO DE CEDULA,HOMBRE,20,8.0,"4,20","4,20",34,3,,,20.0,1.0,170,0,0,0,
L006,"20,30",1,29,2019-2S,2019-2S,NUMERO DE CEDULA,MUJER,21,8.0,"3,40","3,40",6,1,20.0,621.0,8.0,1.0,170,0,0,1,
L006,"45,10",1,29,2020-1S,2020-1S,NUMERO DE CEDULA,HOMBRE,21,9.0,"3,90","3,90",24,2,,,20.0,1.0,170,0,0,1,
L006,"67,60",1,29,2020-1S,2020-1S,NUMERO DE CEDULA,HOMBRE,21,8.0,"4,20","4,20",27,1,,,20.0,1.0,170,0,0,0,
L005,"75,10",1,29,2019-2S,2019-2S,NUMERO DE CEDULA,HOMBRE,21,10.0,"4,40","4,40",9,3,20.0,1.0,20.0,1.0,170,0,0,0,
L005,"63,30",1,29,2019-2S,2019-2S,NUMERO DE CEDULA,MUJER,23,10.0,"3,90","3,90",6,1,20.0,1.0,20.0,1.0,170,0,0,1,
L003,"80,10",1,29,2020-1S,2020-1S,NUMERO DE CEDULA,MUJER,27,9.0,"4,00","4,00",1,0,,,47.0,268.0,170,0,0,1,
L006,"61,00",1,29,2020-1S,2020-1S,NUMERO DE CEDULA,HOMBRE,20,9.0,"4,20","4,20",1,1,,,68.0,1.0,170,0,0,1,
L006,"73,10",1,29,2019-2S,2019-2S,TARJETA IDENTIDAD,HOMBRE,21,10.0,"4,30","4,30",1,1,20.0,1.0,20.0,1.0,170,0,0,1,
L006,"68,10",1,29,2019-2S,2019-2S,NUMERO DE CEDULA,MUJER,21,10.0,"4,50","4,50",17,2,20.0,1.0,20.0,1.0,170,0,0,1,
L003,"41,80",1,29,2020-1S,2020-1S,NUMERO DE CEDULA,MUJER,23,9.0,"3,60","3,80",8,2,,,20.0,621.0,170,0,0,1,
L001,"63,10",1,29,2020-1S,2020-1S,NUMERO DE CEDULA,MUJER,25,9.0,"3,90","4,00",6,2,,,20.0,621.0,170,0,0,1,
L005,"75,10",1,29,2019-2S,2019-2S,NUMERO DE CEDULA,HOMBRE,21,10.0,"4,50","4,50",7,2,20.0,1.0,20.0,1.0,170,0,0,0,
L003,"78,00",1,29,2019-2S,2019-2S,NUMERO DE CEDULA,MUJER,22,10.0,"4,30","4,30",2,0,,,20.0,570.0,170,0,0,1,
L004,"72,00",1,29,2020-1S,2020-1S,NUMERO DE CEDULA,HOMBRE,20,9.0,"4,50","4,50",3,1,,,20.0,750.0,170,0,0,1,
L003,"93,60",1,29,2019-2S,2019-2S,NUMERO DE CEDULA,MUJER,22,10.0,"4,30","4,30",6,1,20.0,621.0,20.0,621.0,170,0,0,1,
L005,"35,60",1,29,2019-2S,2019-2S,NUMERO DE CEDULA,MUJER,21,10.0,"3,30","3,50",4,1,20.0,13.0,20.0,13.0,170,0,0,1,
L002,"64,50",1,29,2019-2S,2019-2S,NUMERO DE CEDULA,HOMBRE,24,10.0,"3,60","3,70",1,0,20.0,621.0,20.0,570.0,170,0,0,1,
L003,"61,70",1,29,2019-2S,2019-2S,NUMERO DE CEDULA,HOMBRE,25,10.0,"3,60","3,70",3,1,20.0,1.0,20.0,11.0,170,0,0,1,
L005,"61,60",1,29,2020-1S,2020-1S,NUMERO DE CEDULA,MUJER,20,9.0,"4,00","4,00",7,1,20.0,250.0,20.0,1.0,170,0,0,1,
L002,"71,00",1,29,2020-1S,2020-1S,NUMERO DE CEDULA,HOMBRE,20,8.0,"4,20","4,20",34,2,20.0,1.0,20.0,1.0,170,0,0,0,
L005,"63,80",1,29,2020-1S,2020-1S,NUMERO DE CEDULA,MUJER,21,9.0,"4,10","4,10",20,3,,,20.0,1.0,170,0,0,1,
L001,"58,70",1,29,2020-1S,2020-1S,NUMERO DE CEDULA,MUJER,21,9.0,"3,70","3,90",1,1,,,20.0,1.0,170,0,0,1,
L006,"55,50",1,29,2020-1S,2020-1S,NUMERO DE CEDULA,HOMBRE,20,9.0,"4,00","4,00",4,1,,,20.0,1.0,170,0,0,1,
L003,"75,90",1,29,2020-1S,2020-1S,NUMERO DE CEDULA,MUJER,22,8.0,"4,00","4,00",6,2,,,20.0,621.0,170,0,0,1,
L003,"70,20",1,29,2019-2S,2019-2S,NUMERO DE CEDULA,HOMBRE,26,10.0,"4,30","4,30",1,0,20.0,570.0,20.0,570.0,170,0,0,1,
L001,"78,20",1,29,2019-2S,2019-2S,NUMERO DE CEDULA,MUJER,24,10.0,"4,00","4,00",3,1,20.0,621.0,20.0,1.0,170,0,0,1,
L001,"52,00",1,29,2019-2S,2019-2S,NUMERO DE CEDULA,HOMBRE,23,10.0,"3,70","3,80",2,1,,,20.0,32.0,170,0,0,1,
L003,"29,80",1,29,2022-1S,2022-1S,NUMERO DE CEDULA,MUJER,19,5.0,"3,80","3,90",5,2,,,47.0,1.0,170,0,0,1,439.6
L006,"25,80",1,29,2022-1S,2022-1S,TARJETA IDENTIDAD,HOMBRE,19,5.0,"3,60","3,60",10,2,,,20.0,1.0,170,0,0,1,563.25
L001,"28,50",1,29,2022-1S,2022-1S,NUMERO DE CEDULA,MUJER,19,5.0,"3,70","3,70",5,2,,,20.0,621.0,170,0,0,1,446.5
L004,"26,70",1,29,2022-1S,2022-1S,NUMERO DE CEDULA,MUJER,19,5.0,"4,40","4,40",1,1,20.0,1.0,47.0,170.0,170,0,0,1,477.88
L006,"24,70",1,29,2022-1S,2022-1S,NUMERO DE CEDULA,HOMBRE,19,5.0,"3,60","3,70",37,3,,,44.0,1.0,170,0,0,0,529.48
L004,"24,70",1,29,2022-1S,2022-1S,NUMERO DE CEDULA,MUJER,22,5.0,"3,60","3,80",1,1,,,20.0,1.0,170,0,0,1,353.15
L002,"10,30",1,29,2022-1S,2022-1S,NUMERO DE CEDULA,HOMBRE,23,4.0,"2,90","2,90",1,1,20.0,1.0,20.0,1.0,170,0,0,1,464.66
L006,"11,00",1,29,2022-1S,2022-1S,NUMERO DE CEDULA,HOMBRE,20,4.0,"3,00","3,20",16,1,,,20.0,45.0,170,0,0,1,477.12
L004,"29,30",3,29,2022-1S,2023-1S,NUMERO DE CEDULA,MUJER,22,3.0,"3,90","4,00",8,2,,,13.0,1.0,170,0,0,1,
L004,"28,00",1,29,2022-1S,2022-1S,NUMERO DE CEDULA,MUJER,20,5.0,"3,80","3,80",2,1,,,20.0,1.0,170,0,0,1,450.24
L004,"26,70",1,29,2022-1S,2022-1S,NUMERO DE CEDULA,MUJER,20,5.0,"3,70","3,80",23,1,20.0,1.0,20.0,1.0,170,0,0,0,431.0
L003,"27,00",1,29,2022-1S,2022-1S,NUMERO DE CEDULA,HOMBRE,22,5.0,"4,40","4,40",2,1,,,20.0,1.0,170,0,0,1,390.45
L006,"12,60",1,29,2022-1S,2022-1S,TARJETA IDENTIDAD,HOMBRE,18,5.0,"3,50","3,70",8,1,,,20.0,1.0,170,0,0,1,573.24
L001,"20,10",1,29,2022-1S,2022-1S,TARJETA IDENTIDAD,MUJER,18,5.0,"3,30","3,50",8,2,20.0,1.0,20.0,1.0,170,0,0,1,429.53
L005,"31,60",1,29,2022-1S,2022-1S,TARJETA IDENTIDAD,MUJER,18,5.0,"4,10","4,10",5,2,,,20.0,1.0,170,0,0,1,620.75
L002,"20,60",1,29,2022-1S,2022-1S,NUMERO DE CEDULA,HOMBRE,22,5.0,"3,20","3,50",6,1,,,11.0,1.0,170,0,0,1,452.84
L003,"27,70",1,29,2022-1S,2022-1S,NUMERO DE CEDULA,HOMBRE,22,5.0,"3,60","3,60",13,2,,,20.0,1.0,170,0,0,Nocturno,404.13
L006,"38,50",1,29,2022-1S,2022-1S,NUMERO DE CEDULA,HOMBRE,18,5.0,"4,50","4,50",1,1,20.0,1.0,20.0,1.0,170,0,0,1,581.9
L006,"17,60",1,29,2022-1S,2022-1S,TARJETA IDENTIDAD,HOMBRE,18,5.0,"3,60","3,70",3,1,,,20.0,1.0,170,0,0,0,525.85
L001,"14,00",1,29,2022-1S,2022-1S,TARJETA IDENTIDAD,HOMBRE,20,5.0,"3,10","3,30",15,1,,,20.0,1.0,170,0,0,0,532.49
L004,"24,70",1,29,2022-1S,2022-1S,NUMERO DE CEDULA,HOMBRE,22,5.0,"3,90","3,90",6,2,,,20.0,1.0,170,0,0,1,373.61
L006,"22,50",1,29,2022-1S,2022-1S,TARJETA IDENTIDAD,HOMBRE,18,5.0,"3,70","3,90",3,1,,,20.0,621.0,170,0,0,1,526.44
L001,"26,30",1,29,2022-1S,2022-1S,NUMERO DE CEDULA,MUJER,21,5.0,"3,40","3,40",2,1,,,20.0,1.0,170,0,0,0,401.42
L004,"30,70",1,29,2022-1S,2022-1S,NUMERO DE CEDULA,HOMBRE,20,5.0,"4,40","4,40",15,2,,,20.0,1.0,170,0,0,0,369.03
L002,"25,20",1,29,2022-1S,2022-1S,TARJETA IDENTIDAD,HOMBRE,20,5.0,"3,40","3,50",2,1,,,20.0,1.0,170,0,0,1,458.13
L001,"31,80",1,29,2022-1S,2022-1S,NUMERO DE CEDULA,MUJER,20,5.0,"4,10","4,10",9,2,,,54.0,1.0,170,0,0,1,507.69
L005,"23,70",1,29,2022-1S,2022-1S,NUMERO DE CEDULA,MUJER,24,5.0,"4,00","4,10",9,1,,,54.0,1.0,170,0,0,1,469.89
L006,"14,80",1,29,2022-1S,2022-1S,NUMERO DE CEDULA,HOMBRE,20,5.0,"3,00","3,10",2,1,20.0,1.0,47.0,245.0,170,0,0,1,494.26
L003,"34,00",1,29,2022-1S,2022-1S,NUMERO DE CEDULA,HOMBRE,19,5.0,"4,10","4,10",5,2,,,20.0,1.0,170,0,0,1,358.34
L006,"29,70",1,29,2022-1S,2022-1S,NUMERO DE CEDULA,HOMBRE,19,5.0,"4,00","4,10",11,2,,,20.0,1.0,170,0,0,1,519.47
L003,"31,90",1,29,2022-1S,2022-1S,TARJETA IDENTIDAD,HOMBRE,19,5.0,"4,20","4,20",1,1,,,20.0,1.0,170,0,0,1,360.72
L003,"46,80",1,29,2021-1S,2021-1S,NUMERO DE CEDULA,HOMBRE,24,7.0,"3,70","3,80",2,1,,,13.0,549.0,170,0,0,Nocturno,410.37
L006,"46,20",1,29,2021-1S,2021-1S,NUMERO DE CEDULA,HOMBRE,20,7.0,"4,10","4,10",1,1,20.0,13.0,20.0,517.0,170,0,0,1,539.76
L004,"50,70",1,29,2021-1S,2021-1S,NUMERO DE CEDULA,MUJER,23,7.0,"4,10","4,10",7,2,,,20.0,1.0,170,0,0,0,483.63
L005,"54,80",1,29,2021-1S,2021-1S,NUMERO DE CEDULA,HOMBRE,24,7.0,"4,20","4,30",2,1,,,13.0,894.0,170,0,0,1,498.99
L006,"41,20",1,29,2021-1S,2021-1S,NUMERO DE CEDULA,HOMBRE,20,7.0,"3,90","4,00",12,2,20.0,1.0,20.0,1.0,170,0,0,1,546.6
L002,"59,40",1,29,2021-1S,2021-1S,NUMERO DE CEDULA,HOMBRE,21,7.0,"4,00","4,10",2,1,20.0,1.0,47.0,288.0,170,0,0,1,537.08
L005,"36,20",1,29,2021-1S,2021-1S,NUMERO DE CEDULA,HOMBRE,19,7.0,"3,80","3,80",21,3,20.0,1.0,44.0,1.0,170,0,0,1,576.76
L002,"32,90",1,29,2021-1S,2021-1S,NUMERO DE CEDULA,HOMBRE,21,7.0,"3,50","3,60",36,7,,,44.0,847.0,170,0,0,1,440.81
L001,"54,70",1,29,2021-1S,2021-1S,NUMERO DE CEDULA,MUJER,20,7.0,"3,90","3,90",34,1,,,20.0,11.0,170,0,0,1,444.52
L003,"48,90",1,29,2021-1S,2021-1S,NUMERO DE CEDULA,MUJER,22,7.0,"4,00","4,00",4,1,,,20.0,250.0,170,0,0,1,353.11
L002,"32,90",1,29,2021-1S,2021-1S,NUMERO DE CEDULA,HOMBRE,22,7.0,"3,80","3,80",1,1,,,20.0,1.0,170,0,0,1,442.3
L005,"37,90",1,29,2021-1S,2021-1S,NUMERO DE CEDULA,HOMBRE,21,7.0,"4,10","4,10",7,2,,,20.0,13.0,170,0,0,1,505.02
L006,"46,20",1,29,2021-1S,2021-1S,NUMERO DE CEDULA,HOMBRE,20,7.0,"3,80","3,80",7,1,,,20.0,1.0,170,0,0,1,540.2
L003,"53,20",1,29,2021-1S,2021-1S,NUMERO DE CEDULA,HOMBRE,22,7.0,"3,90","4,00",2,1,,,20.0,1.0,170,0,0,1,413.57
L002,"47,70",1,29,2021-1S,2021-1S,NUMERO DE CEDULA,HOMBRE,23,7.0,"4,00","4,00",2,1,,,20.0,1.0,170,0,0,1,480.56
L004,"58,70",1,29,2021-1S,2021-1S,NUMERO DE CEDULA,MUJER,22,7.0,"4,20","4,20",2,1,,,20.0,621.0,170,0,0,1,490.33
L001,"70,90",1,29,2021-1S,2021-1S,NUMERO DE CEDULA,HOMBRE,24,7.0,"4,40","4,40",6,2,20.0,1.0,20.0,1.0,170,0,0,1,540.09
L006,"52,20",1,29,2021-1S,2021-1S,NUMERO DE CEDULA,HOMBRE,19,7.0,"4,40","4,40",8,2,,,20.0,750.0,170,0,0,1,523.87
L002,"14,80",1,29,2021-1S,2021-2S,NUMERO DE CEDULA,HOMBRE,27,6.0,"3,70","3,70",1,1,,,20.0,750.0,170,0,0,1,362.95
L001,"51,40",1,29,2020-2S,2020-2S,TARJETA IDENTIDAD,HOMBRE,20,8.0,"4,00","4,00",2,1,20.0,1.0,11.0,1.0,170,0,0,1,
L002,"27,70",1,29,2020-2S,2020-2S,NUMERO DE CEDULA,HOMBRE,23,8.0,"3,00","3,30",2,1,,,20.0,750.0,170,0,0,1,
L003,"56,00",1,29,2020-2S,2020-2S,NUMERO DE CEDULA,HOMBRE,23,8.0,"4,00","4,00",3,1,20.0,175.0,20.0,228.0,170,0,0,1,
L006,"52,70",1,29,2020-2S,2020-2S,NUMERO DE CEDULA,HOMBRE,21,8.0,"3,90","3,90",19,2,20.0,1.0,20.0,1.0,170,0,0,1,593.84
L006,"51,10",1,29,2020-2S,2020-2S,TARJETA IDENTIDAD,HOMBRE,20,8.0,"3,90","3,90",20,2,20.0,1.0,20.0,1.0,170,0,0,1,610.0
L006,"40,10",1,29,2020-2S,2020-2S,TARJETA IDENTIDAD,HOMBRE,21,8.0,"3,70","3,70",4,1,,,20.0,1.0,170,0,0,1,546.15
L006,"39,00",1,29,2020-2S,2020-2S,NUMERO DE CEDULA,HOMBRE,21,8.0,"3,90","3,90",11,3,,,20.0,1.0,170,0,0,1,
L002,"53,50",1,29,2020-2S,2020-2S,NUMERO DE CEDULA,HOMBRE,23,8.0,"3,90","4,00",1,1,,,20.0,750.0,170,0,0,1,
L006,"32,40",1,29,2020-2S,2020-2S,NUMERO DE CEDULA,HOMBRE,21,8.0,"3,50","3,50",34,1,,,20.0,11.0,170,0,0,1,593.07
L006,"57,70",1,29,2020-2S,2020-2S,NUMERO DE CEDULA,HOMBRE,25,8.0,"4,20","4,20",5,1,,,20.0,175.0,170,0,0,1,734.61
L002,"36,80",1,29,2020-2S,2020-2S,TARJETA IDENTIDAD,HOMBRE,21,8.0,"3,60","3,70",1,1,,,13.0,244.0,170,0,0,1,
L001,"27,40",3,29,2020-2S,2024-1S,TARJETA IDENTIDAD,MUJER,19,1.0,"3,60","3,90",2,1,,,20.0,1.0,170,0,0,1,
L005,"37,30",1,29,2020-2S,2020-2S,NUMERO DE CEDULA,HOMBRE,22,8.0,"3,60","3,60",2,1,,,20.0,621.0,170,0,0,1,
L001,"21,80",1,29,2020-2S,2020-2S,NUMERO DE CEDULA,HOMBRE,27,6.0,"3,70","3,70",4,2,,,20.0,621.0,170,0,0,1,
L002,"29,00",1,29,2020-2S,2020-2S,NUMERO DE CEDULA,HOMBRE,26,8.0,"3,10","3,20",2,1,44.0,420.0,44.0,855.0,170,0,0,1,399.23
L006,"61,00",1,29,2020-2S,2020-2S,NUMERO DE CEDULA,HOMBRE,22,8.0,"4,10","4,10",27,1,,,20.0,1.0,170,0,0,1,538.2
L001,"34,10",1,29,2021-2S,2021-2S,NUMERO DE CEDULA,MUJER,19,6.0,"3,70","3,70",1,1,,,47.0,1.0,170,0,0,1,411.33
L006,"29,10",1,29,2021-2S,2021-2S,NUMERO DE CEDULA,MUJER,20,6.0,"3,90","3,90",4,1,20.0,621.0,20.0,621.0,170,0,0,1,494.8
L006,"33,50",1,29,2021-2S,2021-2S,NUMERO DE CEDULA,HOMBRE,20,6.0,"4,00","4,10",7,1,,,20.0,1.0,170,0,0,1,517.97
L005,"16,90",1,29,2021-2S,2021-2S,NUMERO DE CEDULA,MUJER,20,6.0,"3,30","3,30",28,3,20.0,1.0,20.0,1.0,170,0,0,0,400.31
L004,"37,30",1,29,2021-2S,2021-2S,NUMERO DE CEDULA,HOMBRE,22,6.0,"4,30","4,30",1,1,,,23.0,466.0,170,0,0,1,386.23
L006,"20,90",1,29,2022-2S,2022-2S,NUMERO DE CEDULA,HOMBRE,20,4.0,"4,30","4,30",7,2,,,20.0,443.0,170,0,0,1,596.796
L001,"40,20",1,29,2021-2S,2021-2S,NUMERO DE CEDULA,HOMBRE,20,6.0,"4,00","4,00",38,1,,,20.0,750.0,170,0,0,1,452.19
L003,"0,00",1,24,2024-1S,2024-1S,NUMERO DE CEDULA,MUJER,21,,,,6,2,20.0,750.0,20.0,750.0,170,1,0,1,
L001,"28,50",1,29,2022-1S,2022-1S,NUMERO DE CEDULA,MUJER,19,5.0,"4,20","4,20",1,1,20.0,13.0,13.0,670.0,170,0,0,1,
L004,"35,30",1,29,2021-2S,2021-2S,NUMERO DE CEDULA,MUJER,25,6.0,"4,10","4,10",3,1,,,11.0,1.0,170,0,0,1,383.89
L005,"17,50",1,29,2021-2S,2021-2S,NUMERO DE CEDULA,MUJER,20,6.0,"3,80","3,90",7,2,,,20.0,1.0,170,0,0,1,398.28
L002,"35,50",1,29,2021-2S,2021-2S,NUMERO DE CEDULA,MUJER,20,6.0,"3,50","3,60",6,1,,,20.0,1.0,170,0,0,1,381.72
L004,"35,30",1,29,2021-2S,2021-2S,NUMERO DE CEDULA,MUJER,24,6.0,"3,60","3,60",8,0,,,20.0,1.0,170,0,0,1,424.78
L005,"23,20",1,29,2021-2S,2021-2S,NUMERO DE CEDULA,MUJER,20,6.0,"3,20","3,40",3,1,20.0,1.0,20.0,1.0,170,0,0,1,422.73
L005,"30,50",1,29,2021-2S,2021-2S,NUMERO DE CEDULA,HOMBRE,24,6.0,"3,70","3,70",3,1,,,20.0,750.0,170,0,0,1,497.11
L003,"44,00",1,29,2021-2S,2021-2S,NUMERO DE CEDULA,HOMBRE,21,6.0,"3,80","3,80",8,2,,,20.0,750.0,170,0,0,1,251.18
L005,"43,50",1,29,2021-2S,2021-2S,NUMERO DE CEDULA,HOMBRE,19,6.0,"4,30","4,30",14,1,20.0,1.0,20.0,1.0,170,0,0,1,524.45
L005,"48,00",1,29,2021-2S,2021-2S,NUMERO DE CEDULA,MUJER,25,6.0,"4,20","4,20",2,1,,,13.0,244.0,170,0,0,1,416.93
L003,"46,80",1,29,2021-2S,2021-2S,NUMERO DE CEDULA,MUJER,20,6.0,"3,70","3,80",34,1,20.0,621.0,20.0,621.0,170,0,0,1,305.71
L006,"18,70",1,29,2022-2S,2022-2S,NUMERO DE CEDULA,HOMBRE,20,4.0,"4,10","4,10",1,1,20.0,1.0,20.0,1.0,170,0,0,1,529.539
L002,"16,10",1,29,2022-2S,2022-2S,TARJETA IDENTIDAD,HOMBRE,18,4.0,"4,30","4,30",1,1,20.0,621.0,8.0,1.0,170,0,0,1,382.811
L001,"42,50",1,29,2020-2S,2020-2S,NUMERO DE CEDULA,MUJER,21,7.0,"3,80","3,80",6,2,,,20.0,1.0,170,0,0,1,429.23
L005,"10,20",1,29,2022-2S,2022-2S,NUMERO DE CEDULA,MUJER,18,4.0,"4,00","4,00",20,1,,,20.0,1.0,170,0,AUDITIVA,0,476.717
L005,"13,60",1,29,2022-2S,2022-2S,NUMERO DE CEDULA,HOMBRE,21,4.0,"3,40","3,40",4,1,,,20.0,1.0,170,0,0,0,461.527
L003,"22,00",1,29,2022-2S,2022-2S,NUMERO DE CEDULA,HOMBRE,21,4.0,"4,10","4,10",3,1,,,20.0,1.0,170,0,0,1,299.158
L002,"22,60",1,29,2022-2S,2022-2S,NUMERO DE CEDULA,HOMBRE,22,4.0,"4,60","4,60",53,2,,,20.0,1.0,170,0,0,0,563.95
L006,"20,90",1,29,2022-2S,2022-2S,TARJETA IDENTIDAD,MUJER,18,4.0,"4,00","4,00",3,1,,,20.0,1.0,170,0,0,1,542.74
L006,"20,90",1,29,2022-2S,2022-2S,NUMERO DE CEDULA,HOMBRE,19,4.0,"3,90","3,90",17,2,20.0,1.0,20.0,1.0,170,0,0,0,497.41
L001,"19,60",1,29,2022-2S,2022-2S,NUMERO DE CEDULA,HOMBRE,21,4.0,"3,90","3,90",16,1,,,20.0,1.0,170,0,0,0,421.73
L001,"23,50",1,29,2022-2S,2022-2S,NUMERO DE CEDULA,HOMBRE,20,4.0,"4,20","4,20",4,2,,,20.0,1.0,170,0,0,1,516.516
L002,"4,50",1,3,2023-2S,2023-2S,NUMERO DE CEDULA,HOMBRE,21,2.0,"3,70","3,70",1,1,,,20.0,750.0,170,0,0,1,381.182
L006,"20,30",1,29,2022-2S,2022-2S,NUMERO DE CEDULA,HOMBRE,20,4.0,"3,70","4,10",33,2,,,20.0,1.0,170,0,0,0,546.319
L006,"20,90",1,29,2022-2S,2022-2S,NUMERO DE CEDULA,HOMBRE,19,4.0,"4,10","4,10",35,3,,,20.0,1.0,170,0,0,1,612.506
L004,"20,00",1,29,2022-2S,2022-2S,TARJETA IDENTIDAD,HOMBRE,18,4.0,"3,70","3,70",2,1,,,20.0,1.0,170,0,0,1,391.585
L001,"14,50",1,29,2022-2S,2022-2S,NUMERO DE CEDULA,MUJER,20,4.0,"3,10","3,30",4,1,,,20.0,1.0,170,0,0,1,401.691
L005,"19,80",1,29,2022-2S,2022-2S,NUMERO DE CEDULA,MUJER,19,4.0,"4,00","4,00",9,1,,,20.0,1.0,170,0,0,1,469.399
L005,"18,10",1,29,2022-2S,2022-2S,TARJETA IDENTIDAD,MUJER,19,4.0,"3,80","3,80",9,1,,,20.0,1.0,170,0,0,0,508.69
L005,"5,10",1,1,2023-1S,2023-1S,NUMERO DE CEDULA,HOMBRE,21,3.0,"4,00","4,00",10,2,,,20.0,1.0,170,0,0,1,500.352
L002,"14,20",1,24,2023-1S,2023-1S,TARJETA IDENTIDAD,HOMBRE,19,3.0,"3,80","3,80",2,1,,,20.0,13.0,170,1,0,1,450.228
L005,"10,20",1,3,2023-1S,2023-1S,NUMERO DE CEDULA,MUJER,21,3.0,"3,90","3,90",1,1,,,20.0,1.0,170,0,0,1,474.292
L004,"10,70",1,1,2023-1S,2023-1S,NUMERO DE CEDULA,MUJER,25,3.0,"3,60","3,60",6,2,,,20.0,621.0,170,0,0,1,398.721
L002,"10,30",1,1,2023-1S,2023-1S,NUMERO DE CEDULA,HOMBRE,18,3.0,"4,00","4,00",6,2,,,20.0,517.0,170,0,0,1,488.506
L004,"8,70",1,24,2023-1S,2023-1S,NUMERO DE CEDULA,MUJER,19,3.0,"3,60","3,60",3,1,,,20.0,750.0,170,1,0,1,460.118
L006,"11,00",1,1,2023-1S,2023-1S,TARJETA IDENTIDAD,HOMBRE,19,3.0,"4,70","4,70",6,2,,,20.0,1.0,170,0,0,1,555.068
L004,"10,70",1,24,2023-1S,2023-1S,NUMERO DE CEDULA,MUJER,19,3.0,"4,10","4,10",1,1,20.0,1.0,20.0,1.0,170,1,0,1,504.382
L004,"4,70",1,3,2023-1S,2023-1S,NUMERO DE CEDULA,HOMBRE,32,2.0,"3,30","3,30",2,0,,,20.0,1.0,170,0,0,1,455.865
L001,"8,90",1,1,2023-1S,2023-1S,TARJETA IDENTIDAD,MUJER,17,3.0,"4,00","4,00",4,1,20.0,1.0,20.0,1.0,170,0,0,1,528.336
L002,"0,00",1,1,2024-1S,2024-1S,TARJETA IDENTIDAD,HOMBRE,16,,,,38,1,,,20.0,750.0,170,0,0,1,446.088
L002,"0,00",1,1,2024-1S,2024-1S,NUMERO DE CEDULA,HOMBRE,19,,,,46,2,,,20.0,1.0,170,0,0,0,430.19
L004,"0,00",1,24,2024-1S,2024-1S,NUMERO DE CEDULA,MUJER,19,,,,38,1,,,20.0,750.0,170,1,0,1,389.031
L005,"0,00",1,1,2024-1S,2024-1S,TARJETA IDENTIDAD,HOMBRE,17,,,,42,3,,,8.0,1.0,170,0,0,0,532.305
