SEDE,COD_FACULTAD,FACULTAD,COD_PLAN,PLAN,CONVENIO_PLAN,COD_NIVEL,NIVEL,AVANCE_CARRERA,COD_ACCESO,ACCESO,COD_SUBACCESO,SUBACCESO,CONVOCATORIA,APERTURA,T_DOCUMENTO,GENERO,EDAD,NUMERO_MATRICULAS,PAPA,PROME_ACADE,PBM_CALCULADO,ESTRATO,COD_DEPTO_RESIDENCIA,DEPTO_RESIDENCIA,COD_MUN_RESIDENCIA,MUNICIPIO_RESIDENCIA,COD_PROVINCIA,PROVINCIA_NACIMIENTO,COD_MINICIPIO,MUNICIPIO_NACIMIENTO,COD_NACIONALIDAD,PAIS-NACIONALIDAD,VICTIMAS_DEL_CONFLICTO,DISCAPACIDAD,CARACTER_COLEGIO,PUNTAJE_ADMISION
SEDE DE LA PAZ,1004,ESCUELA DE PREGRADO LA PAZ,L001,BIOLOGÍA,,3,PREGRADO,"15,10",1,EXAMEN DE ADMISIÓN A LA UNIVERSIDAD,29,PROGRAMA DE ADMISIÓN ESPECIAL PARA LOS PROGRAMAS DE PREGRADO SEDE LA PAZ,2022-2S,2022-2S,NUMERO DE CEDULA,MUJER,18,4,"4,00","4,00",3,1,20,CESAR,1,VALLEDUPAR,11,"BOGOTÁ, D.C.",1,"BOGOTÁ, D.C.",170,COLOMBIA,NO,NO,Plantel Oficial,424.858
SEDE DE LA PAZ,1004,ESCUELA DE PREGRADO LA PAZ,L001,BIOLOGÍA,,3,PREGRADO,"30,70",1,EXAMEN DE ADMISIÓN A LA UNIVERSIDAD,29,PROGRAMA DE ADMISIÓN ESPECIAL PARA LOS PROGRAMAS DE PREGRADO SEDE LA PAZ,2020-2S,2020-2S,NUMERO DE CEDULA,MUJER,28,6,"3,90","3,90",7,2,20,CESAR,770,SAN MARTÍN,20,CESAR,770,SAN MARTÍN,170,COLOMBIA,NO,NO,Plantel Oficial,428.46
SEDE DE LA PAZ,1004,ESCUELA DE PREGRADO LA PAZ,L002,ESTADÍSTICA,,3,PREGRADO,"12,90",1,EXAMEN DE ADMISIÓN A LA UNIVERSIDAD,29,PROGRAMA DE ADMISIÓN ESPECIAL PARA LOS PROGRAMAS DE PREGRADO SEDE LA PAZ,2022-2S,2022-2S,NUMERO DE CEDULA,HOMBRE,19,4,"3,60","3,60",2,1,,,,,20,CESAR,621,LA PAZ,170,COLOMBIA,NO,NO,Plantel Oficial,342.902
SEDE DE LA PAZ,1004,ESCUELA DE PREGRADO LA PAZ,L002,ESTADÍSTICA,,3,PREGRADO,"13,50",1,EXAMEN DE ADMISIÓN A LA UNIVERSIDAD,29,PROGRAMA DE ADMISIÓN ESPECIAL PARA LOS PROGRAMAS DE PREGRADO SEDE LA PAZ,2022-2S,2022-2S,CEDULA EXTRANJERIA,MUJER,20,4,"3,50","3,50",2,1,,,,,2,DPTO EXTRANJERO,999,CIUDAD EXTRANJERO,862,VENEZUELA,NO,NO,Plantel Oficial,465.095
SEDE DE LA PAZ,1004,ESCUELA DE PREGRADO LA PAZ,L005,INGENIERÍA BIOLÓGICA,,3,PREGRADO,"16,40",1,EXAMEN DE ADMISIÓN A LA UNIVERSIDAD,29,PROGRAMA DE ADMISIÓN ESPECIAL PARA LOS PROGRAMAS DE PREGRADO SEDE LA PAZ,2022-2S,2022-2S,NUMERO DE CEDULA,MUJER,24,4,"3,90","3,90",4,1,,,,,20,CESAR,1,VALLEDUPAR,170,COLOMBIA,NO,NO,Plantel Oficial,473.469
SEDE DE LA PAZ,1004,ESCUELA DE PREGRADO LA PAZ,L002,ESTADÍSTICA,,3,PREGRADO,"9,70",1,EXAMEN DE ADMISIÓN A LA UNIVERSIDAD,29,PROGRAMA DE ADMISIÓN ESPECIAL PARA LOS PROGRAMAS DE PREGRADO SEDE LA PAZ,2022-2S,2022-2S,TARJETA IDENTIDAD,HOMBRE,18,4,"3,00","3,10",17,2,,,,,20,CESAR,621,LA PAZ,170,COLOMBIA,NO,NO,Plantel Privado,319.354
SEDE DE LA PAZ,1004,ESCUELA DE PREGRADO LA PAZ,L004,GESTIÓN CULTURAL Y COMUNICATIVA,,3,PREGRADO,"18,00",1,EXAMEN DE ADMISIÓN A LA UNIVERSIDAD,29,PROGRAMA DE ADMISIÓN ESPECIAL PARA LOS PROGRAMAS DE PREGRADO SEDE LA PAZ,2022-2S,2022-2S,NUMERO DE CEDULA,MUJER,19,4,"3,70","3,70",1,1,,,,,20,CESAR,443,MANAURE BALCÓN DEL CESAR,170,COLOMBIA,NO,NO,Plantel Oficial,393.727
SEDE DE LA PAZ,1004,ESCUELA DE PREGRADO LA PAZ,L006,INGENIERÍA MECATRÓNICA,,3,PREGRADO,"18,70",1,EXAMEN DE ADMISIÓN A LA UNIVERSIDAD,29,PROGRAMA DE ADMISIÓN ESPECIAL PARA LOS PROGRAMAS DE PREGRADO SEDE LA PAZ,2022-2S,2022-2S,NUMERO DE CEDULA,HOMBRE,20,4,"3,70","3,80",27,1,,,,,20,CESAR,1,VALLEDUPAR,170,COLOMBIA,NO,NO,Plantel Privado,545.335
SEDE DE LA PAZ,1004,ESCUELA DE PREGRADO LA PAZ,L005,INGENIERÍA BIOLÓGICA,,3,PREGRADO,"10,20",1,EXAMEN DE ADMISIÓN A LA UNIVERSIDAD,29,PROGRAMA DE ADMISIÓN ESPECIAL PARA LOS PROGRAMAS DE PREGRADO SEDE LA PAZ,2022-2S,2022-2S,TARJETA IDENTIDAD,HOMBRE,19,4,"3,10","3,10",13,3,,,,,20,CESAR,1,VALLEDUPAR,170,COLOMBIA,NO,NO,Plantel Oficial,515.793
SEDE DE LA PAZ,1004,ESCUELA DE PREGRADO LA PAZ,L005,INGENIERÍA BIOLÓGICA,,3,PREGRADO,"11,30",1,EXAMEN DE ADMISIÓN A LA UNIVERSIDAD,29,PROGRAMA DE ADMISIÓN ESPECIAL PARA LOS PROGRAMAS DE PREGRADO SEDE LA PAZ,2022-2S,2022-2S,NUMERO DE CEDULA,MUJER,19,4,"3,70","3,70",3,1,,,,,20,CESAR,13,AGUSTÍN CODAZZI,170,COLOMBIA,NO,NO,Plantel Oficial,452.619
SEDE DE LA PAZ,1004,ESCUELA DE PREGRADO LA PAZ,L004,GESTIÓN CULTURAL Y COMUNICATIVA,,3,PREGRADO,"20,00",1,EXAMEN DE ADMISIÓN A LA UNIVERSIDAD,29,PROGRAMA DE ADMISIÓN ESPECIAL PARA LOS PROGRAMAS DE PREGRADO SEDE LA PAZ,2022-2S,2022-2S,NUMERO DE CEDULA,HOMBRE,21,4,"4,50","4,50",1,1,20,CESAR,1,VALLEDUPAR,20,CESAR,750,SAN DIEGO,170,COLOMBIA,NO,NO,Plantel Oficial,427.984
SEDE DE LA PAZ,1004,ESCUELA DE PREGRADO LA PAZ,L003,GEOGRAFÍA,,3,PREGRADO,"20,60",1,EXAMEN DE ADMISIÓN A LA UNIVERSIDAD,29,PROGRAMA DE ADMISIÓN ESPECIAL PARA LOS PROGRAMAS DE PREGRADO SEDE LA PAZ,2022-2S,2022-2S,NUMERO DE CEDULA,HOMBRE,20,4,"3,80","3,80",3,1,20,CESAR,1,VALLEDUPAR,20,CESAR,1,VALLEDUPAR,170,COLOMBIA,NO,NO,Plantel Oficial,347.938
SEDE DE LA PAZ,1004,ESCUELA DE PREGRADO LA PAZ,L004,GESTIÓN CULTURAL Y COMUNICATIVA,,3,PREGRADO,"16,70",1,EXAMEN DE ADMISIÓN A LA UNIVERSIDAD,29,PROGRAMA DE ADMISIÓN ESPECIAL PARA LOS PROGRAMAS DE PREGRADO SEDE LA PAZ,2022-2S,2022-2S,NUMERO DE CEDULA,MUJER,27,4,"3,90","3,90",2,1,,,,,20,CESAR,621,LA PAZ,170,COLOMBIA,NO,NO,Nocturno,393.302
SEDE DE LA PAZ,1004,ESCUELA DE PREGRADO LA PAZ,L002,ESTADÍSTICA,,3,PREGRADO,"11,00",1,EXAMEN DE ADMISIÓN A LA UNIVERSIDAD,29,PROGRAMA DE ADMISIÓN ESPECIAL PARA LOS PROGRAMAS DE PREGRADO SEDE LA PAZ,2022-2S,2022-2S,TARJETA IDENTIDAD,HOMBRE,19,4,"3,50","3,50",21,1,,,,,20,CESAR,621,LA PAZ,170,COLOMBIA,NO,NO,Plantel Privado,395.993
SEDE DE LA PAZ,1004,ESCUELA DE PREGRADO LA PAZ,L004,GESTIÓN CULTURAL Y COMUNICATIVA,,3,PREGRADO,"15,30",1,EXAMEN DE ADMISIÓN A LA UNIVERSIDAD,29,PROGRAMA DE ADMISIÓN ESPECIAL PARA LOS PROGRAMAS DE PREGRADO SEDE LA PAZ,2022-2S,2022-2S,TARJETA IDENTIDAD,HOMBRE,18,4,"3,40","3,50",1,1,,,,,20,CESAR,1,VALLEDUPAR,170,COLOMBIA,NO,NO,Plantel Oficial,425.289
SEDE DE LA PAZ,1004,ESCUELA DE PREGRADO LA PAZ,L006,INGENIERÍA MECATRÓNICA,,3,PREGRADO,"18,10",1,EXAMEN DE ADMISIÓN A LA UNIVERSIDAD,29,PROGRAMA DE ADMISIÓN ESPECIAL PARA LOS PROGRAMAS DE PREGRADO SEDE LA PAZ,2022-2S,2022-2S,TARJETA IDENTIDAD,HOMBRE,18,4,"3,70","3,70",27,2,,,,,68,SANTANDER,1,BUCARAMANGA,170,COLOMBIA,NO,NO,Plantel Privado,636.013
SEDE DE LA PAZ,1004,ESCUELA DE PREGRADO LA PAZ,L006,INGENIERÍA MECATRÓNICA,,3,PREGRADO,"11,00",1,EXAMEN DE ADMISIÓN A LA UNIVERSIDAD,3,PAES - INDÍGENA,2023-1S,2023-1S,TARJETA IDENTIDAD,HOMBRE,18,3,"3,80","3,80",34,3,,,,,44,LA GUAJIRA,1,RIOHACHA,170,COLOMBIA,NO,NO,Plantel Privado,579.573
SEDE DE LA PAZ,1004,ESCUELA DE PREGRADO LA PAZ,L006,INGENIERÍA MECATRÓNICA,,3,PREGRADO,"11,00",1,EXAMEN DE ADMISIÓN A LA UNIVERSIDAD,1,REGULAR DE PREGRADO,2023-1S,2023-1S,NUMERO DE CEDULA,HOMBRE,19,3,"4,20","4,20",6,2,20,CESAR,1,VALLEDUPAR,20,CESAR,1,VALLEDUPAR,170,COLOMBIA,NO,NO,Plantel Oficial,564.453
SEDE DE LA PAZ,1004,ESCUELA DE PREGRADO LA PAZ,L002,ESTADÍSTICA,,3,PREGRADO,"5,80",1,EXAMEN DE ADMISIÓN A LA UNIVERSIDAD,24,VÍCTIMAS DEL CONFLICTO ARMADO EN COLOMBIA,2023-1S,2023-1S,NUMERO DE CEDULA,HOMBRE,21,3,"3,20","3,20",11,1,20,CESAR,750,SAN DIEGO,20,CESAR,750,SAN DIEGO,170,COLOMBIA,SI,NO,Plantel Oficial,458.004
SEDE DE LA PAZ,1004,ESCUELA DE PREGRADO LA PAZ,L005,INGENIERÍA BIOLÓGICA,,3,PREGRADO,"23,20",1,EXAMEN DE ADMISIÓN A LA UNIVERSIDAD,1,REGULAR DE PREGRADO,2023-1S,2023-1S,NUMERO DE CEDULA,HOMBRE,21,3,"4,00","4,00",4,2,,,,,20,CESAR,621,LA PAZ,170,COLOMBIA,NO,NO,Plantel Oficial,505.543
SEDE DE LA PAZ,1004,ESCUELA DE PREGRADO LA PAZ,L002,ESTADÍSTICA,,3,PREGRADO,"11,60",1,EXAMEN DE ADMISIÓN A LA UNIVERSIDAD,1,REGULAR DE PREGRADO,2023-1S,2023-1S,TARJETA IDENTIDAD,MUJER,17,3,"3,90","3,90",17,3,,,,,23,CÓRDOBA,660,SAHAGÚN,170,COLOMBIA,NO,NO,Plantel Oficial,416.418
SEDE DE LA PAZ,1004,ESCUELA DE PREGRADO LA PAZ,L006,INGENIERÍA MECATRÓNICA,,3,PREGRADO,"9,90",1,EXAMEN DE ADMISIÓN A LA UNIVERSIDAD,1,REGULAR DE PREGRADO,2023-1S,2023-1S,TARJETA IDENTIDAD,HOMBRE,18,3,"3,70","3,70",12,1,20,CESAR,1,VALLEDUPAR,11,"BOGOTÁ, D.C.",1,"BOGOTÁ, D.C.",170,COLOMBIA,NO,NO,Plantel Oficial,605.196
SEDE DE LA PAZ,1004,ESCUELA DE PREGRADO LA PAZ,L003,GEOGRAFÍA,,3,PREGRADO,"11,30",1,EXAMEN DE ADMISIÓN A LA UNIVERSIDAD,3,PAES - INDÍGENA,2023-1S,2023-1S,NUMERO DE CEDULA,MUJER,21,3,"4,00","4,00",4,1,20,CESAR,1,VALLEDUPAR,20,CESAR,1,VALLEDUPAR,170,COLOMBIA,NO,NO,Plantel Oficial,408.613
SEDE DE LA PAZ,1004,ESCUELA DE PREGRADO LA PAZ,L003,GEOGRAFÍA,,3,PREGRADO,"11,30",1,EXAMEN DE ADMISIÓN A LA UNIVERSIDAD,1,REGULAR DE PREGRADO,2023-1S,2023-1S,TARJETA IDENTIDAD,MUJER,18,3,"4,20","4,20",8,2,,,,,20,CESAR,621,LA PAZ,170,COLOMBIA,NO,NO,Plantel Oficial,437.139
SEDE DE LA PAZ,1004,ESCUELA DE PREGRADO LA PAZ,L005,INGENIERÍA BIOLÓGICA,,3,PREGRADO,"11,30",1,EXAMEN DE ADMISIÓN A LA UNIVERSIDAD,24,VÍCTIMAS DEL CONFLICTO ARMADO EN COLOMBIA,2023-1S,2023-1S,TARJETA IDENTIDAD,MUJER,18,3,"3,90","3,90",1,1,,,,,20,CESAR,1,VALLEDUPAR,170,COLOMBIA,SI,NO,Plantel Oficial,498.739
SEDE DE LA PAZ,1004,ESCUELA DE PREGRADO LA PAZ,L001,BIOLOGÍA,,3,PREGRADO,"8,90",1,EXAMEN DE ADMISIÓN A LA UNIVERSIDAD,1,REGULAR DE PREGRADO,2023-1S,2023-1S,NUMERO DE CEDULA,MUJER,18,3,"3,80","3,80",11,2,20,CESAR,1,VALLEDUPAR,20,CESAR,1,VALLEDUPAR,170,COLOMBIA,NO,NO,Plantel Oficial,511.668
SEDE DE LA PAZ,1004,ESCUELA DE PREGRADO LA PAZ,L002,ESTADÍSTICA,,3,PREGRADO,"9,00",1,EXAMEN DE ADMISIÓN A LA UNIVERSIDAD,1,REGULAR DE PREGRADO,2023-1S,2023-1S,TARJETA IDENTIDAD,HOMBRE,18,3,"4,00","4,00",2,1,,,,,20,CESAR,621,LA PAZ,170,COLOMBIA,NO,NO,Plantel Oficial,500.268
SEDE DE LA PAZ,1004,ESCUELA DE PREGRADO LA PAZ,L002,ESTADÍSTICA,,3,PREGRADO,"10,30",1,EXAMEN DE ADMISIÓN A LA UNIVERSIDAD,1,REGULAR DE PREGRADO,2023-1S,2023-1S,TARJETA IDENTIDAD,HOMBRE,17,3,"4,00","4,00",5,2,,,,,20,CESAR,1,VALLEDUPAR,170,COLOMBIA,NO,NO,Plantel Oficial,472.549
SEDE DE LA PAZ,1004,ESCUELA DE PREGRADO LA PAZ,L003,GEOGRAFÍA,,3,PREGRADO,"11,30",1,EXAMEN DE ADMISIÓN A LA UNIVERSIDAD,24,VÍCTIMAS DEL CONFLICTO ARMADO EN COLOMBIA,2023-1S,2023-1S,NUMERO DE CEDULA,HOMBRE,23,3,"3,70","3,70",3,1,,,,,20,CESAR,621,LA PAZ,170,COLOMBIA,SI,NO,Plantel Oficial,508.868
SEDE DE LA PAZ,1004,ESCUELA DE PREGRADO LA PAZ,L006,INGENIERÍA MECATRÓNICA,,3,PREGRADO,"9,30",1,EXAMEN DE ADMISIÓN A LA UNIVERSIDAD,1,REGULAR DE PREGRADO,2023-1S,2023-1S,NUMERO DE CEDULA,HOMBRE,18,3,"4,40","4,40",37,3,20,CESAR,1,VALLEDUPAR,20,CESAR,1,VALLEDUPAR,170,COLOMBIA,NO,NO,Plantel Oficial,626.994
SEDE DE LA PAZ,1004,ESCUELA DE PREGRADO LA PAZ,L005,INGENIERÍA BIOLÓGICA,,3,PREGRADO,"11,30",1,EXAMEN DE ADMISIÓN A LA UNIVERSIDAD,1,REGULAR DE PREGRADO,2023-1S,2023-1S,TARJETA IDENTIDAD,HOMBRE,18,3,"4,70","4,70",6,2,20,CESAR,1,VALLEDUPAR,20,CESAR,1,VALLEDUPAR,170,COLOMBIA,NO,NO,Plantel Oficial,544.057
SEDE DE LA PAZ,1004,ESCUELA DE PREGRADO LA PAZ,L001,BIOLOGÍA,,3,PREGRADO,"12,80",1,EXAMEN DE ADMISIÓN A LA UNIVERSIDAD,1,REGULAR DE PREGRADO,2023-1S,2023-1S,NUMERO DE CEDULA,HOMBRE,23,3,"4,20","4,20",1,1,,,,,54,NORTE DE SANTANDER,3,ÁBREGO,170,COLOMBIA,NO,NO,Plantel Oficial,550.969
SEDE DE LA PAZ,1004,ESCUELA DE PREGRADO LA PAZ,L002,ESTADÍSTICA,,3,PREGRADO,"0,00",1,EXAMEN DE ADMISIÓN A LA UNIVERSIDAD,1,REGULAR DE PREGRADO,2024-1S,2024-1S,TARJETA IDENTIDAD,HOMBRE,17,,,,41,2,,,,,20,CESAR,1,VALLEDUPAR,170,COLOMBIA,NO,NO,Plantel Oficial,542.076
SEDE DE LA PAZ,1004,ESCUELA DE PREGRADO LA PAZ,L004,GESTIÓN CULTURAL Y COMUNICATIVA,,3,PREGRADO,"0,00",1,EXAMEN DE ADMISIÓN A LA UNIVERSIDAD,24,VÍCTIMAS DEL CONFLICTO ARMADO EN COLOMBIA,2024-1S,2024-1S,TARJETA IDENTIDAD,MUJER,16,,,,64,7,,,,,20,CESAR,1,VALLEDUPAR,170,COLOMBIA,SI,NO,Plantel Oficial,417.89
SEDE DE LA PAZ,1004,ESCUELA DE PREGRADO LA PAZ,L001,BIOLOGÍA,,3,PREGRADO,"0,00",1,EXAMEN DE ADMISIÓN A LA UNIVERSIDAD,1,REGULAR DE PREGRADO,2024-1S,2024-1S,TARJETA IDENTIDAD,HOMBRE,18,,,,57,7,,,,,20,CESAR,621,LA PAZ,170,COLOMBIA,NO,NO,Plantel Oficial,431.703
SEDE DE LA PAZ,1004,ESCUELA DE PREGRADO LA PAZ,L001,BIOLOGÍA,,3,PREGRADO,"0,00",1,EXAMEN DE ADMISIÓN A LA UNIVERSIDAD,1,REGULAR DE PREGRADO,2024-1S,2024-1S,NUMERO DE CEDULA,MUJER,29,,,,25,1,,,,,20,CESAR,1,VALLEDUPAR,170,COLOMBIA,NO,NO,Plantel Oficial,482.966
SEDE DE LA PAZ,1004,ESCUELA DE PREGRADO LA PAZ,L001,BIOLOGÍA,,3,PREGRADO,"0,00",1,EXAMEN DE ADMISIÓN A LA UNIVERSIDAD,24,VÍCTIMAS DEL CONFLICTO ARMADO EN COLOMBIA,2024-1S,2024-1S,NUMERO DE CEDULA,HOMBRE,22,,,,38,1,,,,,20,CESAR,13,AGUSTÍN CODAZZI,170,COLOMBIA,SI,NO,Plantel Oficial,436.954
SEDE DE LA PAZ,1004,ESCUELA DE PREGRADO LA PAZ,L003,GEOGRAFÍA,,3,PREGRADO,"0,00",1,EXAMEN DE ADMISIÓN A LA UNIVERSIDAD,1,REGULAR DE PREGRADO,2024-1S,2024-1S,TARJETA IDENTIDAD,HOMBRE,16,,,,4,1,,,,,20,CESAR,1,VALLEDUPAR,170,COLOMBIA,NO,NO,Plantel Oficial,432.865
SEDE DE LA PAZ,1004,ESCUELA DE PREGRADO LA PAZ,L004,GESTIÓN CULTURAL Y COMUNICATIVA,,3,PREGRADO,"0,00",1,EXAMEN DE ADMISIÓN A LA UNIVERSIDAD,24,VÍCTIMAS DEL CONFLICTO ARMADO EN COLOMBIA,2024-1S,2024-1S,NUMERO DE CEDULA,MUJER,21,,,,8,2,,,,,47,MAGDALENA,555,PLATO,170,COLOMBIA,SI,NO,Plantel Oficial,434.305
SEDE DE LA PAZ,1004,ESCUELA DE PREGRADO LA PAZ,L002,ESTADÍSTICA,,3,PREGRADO,"4,50",1,EXAMEN DE ADMISIÓN A LA UNIVERSIDAD,1,REGULAR DE PREGRADO,2023-2S,2023-2S,NUMERO DE CEDULA,HOMBRE,19,2,"3,80","3,80",57,7,,,,,11,"BOGOTÁ, D.C.",1,"BOGOTÁ, D.C.",170,COLOMBIA,NO,NO,Plantel Oficial,461.391
SEDE DE LA PAZ,1004,ESCUELA DE PREGRADO LA PAZ,L002,ESTADÍSTICA,,3,PREGRADO,"5,80",1,EXAMEN DE ADMISIÓN A LA UNIVERSIDAD,1,REGULAR DE PREGRADO,2023-2S,2023-2S,NUMERO DE CEDULA,MUJER,24,2,"4,00","4,00",6,2,,,,,15,BOYACÁ,759,SOGAMOSO,170,COLOMBIA,NO,NO,Plantel Oficial,333.575
SEDE DE LA PAZ,1004,ESCUELA DE PREGRADO LA PAZ,L002,ESTADÍSTICA,,3,PREGRADO,"4,50",1,EXAMEN DE ADMISIÓN A LA UNIVERSIDAD,1,REGULAR DE PREGRADO,2023-2S,2023-2S,NUMERO DE CEDULA,MUJER,22,2,"4,10","4,10",3,1,,,,,70,SUCRE,1,SINCELEJO,170,COLOMBIA,NO,NO,Plantel Oficial,414.251
SEDE DE LA PAZ,1004,ESCUELA DE PREGRADO LA PAZ,L004,GESTIÓN CULTURAL Y COMUNICATIVA,,3,PREGRADO,"3,30",1,EXAMEN DE ADMISIÓN A LA UNIVERSIDAD,24,VÍCTIMAS DEL CONFLICTO ARMADO EN COLOMBIA,2023-2S,2023-2S,NUMERO DE CEDULA,HOMBRE,19,2,"3,20","3,20",1,1,20,CESAR,1,VALLEDUPAR,20,CESAR,1,VALLEDUPAR,170,COLOMBIA,SI,NO,Plantel Oficial,356.631
SEDE DE LA PAZ,1004,ESCUELA DE PREGRADO LA PAZ,L003,GEOGRAFÍA,,3,PREGRADO,"5,00",1,EXAMEN DE ADMISIÓN A LA UNIVERSIDAD,24,VÍCTIMAS DEL CONFLICTO ARMADO EN COLOMBIA,2023-2S,2023-2S,NUMERO DE CEDULA,MUJER,19,2,"4,10","4,10",1,1,,,,,20,CESAR,750,SAN DIEGO,170,COLOMBIA,SI,NO,Plantel Oficial,359.996
SEDE DE LA PAZ,1004,ESCUELA DE PREGRADO LA PAZ,L002,ESTADÍSTICA,,3,PREGRADO,"3,20",1,EXAMEN DE ADMISIÓN A LA UNIVERSIDAD,24,VÍCTIMAS DEL CONFLICTO ARMADO EN COLOMBIA,2023-2S,2023-2S,NUMERO DE CEDULA,MUJER,19,2,"3,70","3,70",1,1,,,,,20,CESAR,443,MANAURE BALCÓN DEL CESAR,170,COLOMBIA,SI,NO,Plantel Oficial,305.06
SEDE DE LA PAZ,1004,ESCUELA DE PREGRADO LA PAZ,L001,BIOLOGÍA,,3,PREGRADO,"0,00",1,EXAMEN DE ADMISIÓN A LA UNIVERSIDAD,24,VÍCTIMAS DEL CONFLICTO ARMADO EN COLOMBIA,2024-1S,2024-1S,NUMERO DE CEDULA,HOMBRE,21,,,,40,1,,,,,20,CESAR,1,VALLEDUPAR,170,COLOMBIA,SI,NO,Plantel Privado,557.238
SEDE DE LA PAZ,1004,ESCUELA DE PREGRADO LA PAZ,L005,INGENIERÍA BIOLÓGICA,,3,PREGRADO,"0,00",1,EXAMEN DE ADMISIÓN A LA UNIVERSIDAD,3,PAES - INDÍGENA,2024-1S,2024-1S,NUMERO DE CEDULA,HOMBRE,25,,,,59,0,,,,,20,CESAR,570,PUEBLO BELLO,170,COLOMBIA,NO,NO,Plantel Oficial,451.194
SEDE DE LA PAZ,1004,ESCUELA DE PREGRADO LA PAZ,L006,INGENIERÍA MECATRÓNICA,,3,PREGRADO,"3,80",1,EXAMEN DE ADMISIÓN A LA UNIVERSIDAD,21,"PAES - POBLACION NEGRA, AFROCOLOMBIANA, PALENQUERA Y RAIZAL",2023-2S,2023-2S,TARJETA IDENTIDAD,HOMBRE,18,2,"4,00","4,00",2,1,,,,,20,CESAR,175,CHIMICHAGUA,170,COLOMBIA,NO,NO,Plantel Oficial,514.729
SEDE DE LA PAZ,1004,ESCUELA DE PREGRADO LA PAZ,L006,INGENIERÍA MECATRÓNICA,,3,PREGRADO,"3,80",1,EXAMEN DE ADMISIÓN A LA UNIVERSIDAD,1,REGULAR DE PREGRADO,2023-2S,2023-2S,NUMERO DE CEDULA,HOMBRE,20,2,"4,30","4,30",4,2,20,CESAR,1,VALLEDUPAR,20,CESAR,1,VALLEDUPAR,170,COLOMBIA,NO,NO,Plantel Oficial,602.958
SEDE DE LA PAZ,1004,ESCUELA DE PREGRADO LA PAZ,L005,INGENIERÍA BIOLÓGICA,,3,PREGRADO,"0,00",1,EXAMEN DE ADMISIÓN A LA UNIVERSIDAD,24,VÍCTIMAS DEL CONFLICTO ARMADO EN COLOMBIA,2024-1S,2024-1S,TARJETA IDENTIDAD,MUJER,17,,,,32,7,,,,,47,MAGDALENA,245,EL BANCO,170,COLOMBIA,SI,NO,Plantel Oficial,493.956
SEDE DE LA PAZ,1004,ESCUELA DE PREGRADO LA PAZ,L001,BIOLOGÍA,,3,PREGRADO,"3,90",1,EXAMEN DE ADMISIÓN A LA UNIVERSIDAD,1,REGULAR DE PREGRADO,2023-2S,2023-2S,NUMERO DE CEDULA,HOMBRE,20,2,"4,40","4,40",5,1,,,,,20,CESAR,1,VALLEDUPAR,170,COLOMBIA,NO,NO,Plantel Oficial,550.607
SEDE DE LA PAZ,1004,ESCUELA DE PREGRADO LA PAZ,L005,INGENIERÍA BIOLÓGICA,,3,PREGRADO,"4,00",1,EXAMEN DE ADMISIÓN A LA UNIVERSIDAD,1,REGULAR DE PREGRADO,2023-2S,2023-2S,TARJETA IDENTIDAD,HOMBRE,17,2,"4,60","4,60",2,1,,,,,20,CESAR,400,LA JAGUA DE IBIRICO,170,COLOMBIA,NO,NO,Plantel Oficial,501.425
SEDE DE LA PAZ,1004,ESCUELA DE PREGRADO LA PAZ,L006,INGENIERÍA MECATRÓNICA,,3,PREGRADO,"3,80",1,EXAMEN DE ADMISIÓN A LA UNIVERSIDAD,1,REGULAR DE PREGRADO,2023-2S,2023-2S,TARJETA IDENTIDAD,HOMBRE,18,2,"4,50","4,50",10,1,,,,,20,CESAR,1,VALLEDUPAR,170,COLOMBIA,NO,NO,Plantel Oficial,786.743
SEDE DE LA PAZ,1004,ESCUELA DE PREGRADO LA PAZ,L001,BIOLOGÍA,,3,PREGRADO,"0,00",1,EXAMEN DE ADMISIÓN A LA UNIVERSIDAD,24,VÍCTIMAS DEL CONFLICTO ARMADO EN COLOMBIA,2024-1S,2024-1S,TARJETA IDENTIDAD,HOMBRE,16,,,,38,1,,,,,20,CESAR,1,VALLEDUPAR,170,COLOMBIA,SI,NO,Plantel Oficial,555.721
SEDE DE LA PAZ,1004,ESCUELA DE PREGRADO LA PAZ,L006,INGENIERÍA MECATRÓNICA,,3,PREGRADO,"0,00",1,EXAMEN DE ADMISIÓN A LA UNIVERSIDAD,24,VÍCTIMAS DEL CONFLICTO ARMADO EN COLOMBIA,2024-1S,2024-1S,TARJETA IDENTIDAD,HOMBRE,17,,,,39,2,,,,,20,CESAR,1,VALLEDUPAR,170,COLOMBIA,SI,NO,Plantel Oficial,591.109
SEDE DE LA PAZ,1004,ESCUELA DE PREGRADO LA PAZ,L003,GEOGRAFÍA,,3,PREGRADO,"63,80",1,EXAMEN DE ADMISIÓN A LA UNIVERSIDAD,29,PROGRAMA DE ADMISIÓN ESPECIAL PARA LOS PROGRAMAS DE PREGRADO SEDE LA PAZ,2020-1S,2020-1S,NUMERO DE CEDULA,MUJER,22,9,"3,80","3,80",3,1,,,,,20,CESAR,1,VALLEDUPAR,170,COLOMBIA,NO,NO,Plantel Oficial,
